id,long,lat,sub_basin,elevation,aap_(mm),riverdist_m,faultdist_m,landuse_type,slop(percent),slop(degrees),geo_unit,des_geouni,climate_type,des_climatetype
4056.0,55.644,37.596,Gorgan,206.0,142.0,193.61,6133.57,mix(woodland_x),2.31,1.32,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4057.0,55.644,37.596,Gorgan,206.0,142.0,193.61,6133.57,mix(woodland_x),2.31,1.32,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4060.0,55.761,37.698,Gorgan,366.0,142.0,23.18,2478.88,mix(modrange_x),4.77,2.73,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4061.0,55.755,37.695,Gorgan,406.0,142.0,173.97,2646.72,mix(modrange_x),15.53,8.83,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4062.0,55.756,37.695,Gorgan,389.0,142.0,115.43,2575.53,mix(modrange_x),20.84,11.77,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4063.0,55.747,37.673,Gorgan,333.0,142.0,50.62,2996.34,mix(modrange_x),5.96,3.41,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4064.0,55.746,37.673,Gorgan,343.0,142.0,136.5,3080.59,mix(modrange_x),16.97,9.63,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4065.0,55.75,37.684,Gorgan,352.0,142.0,6.87,2612.65,agri,7.43,4.25,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4066.0,55.748,37.684,Gorgan,368.0,142.0,109.47,2787.82,agri,10.62,6.06,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4067.0,55.749,37.684,Gorgan,363.0,142.0,23.34,2700.21,agri,14.02,7.98,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4068.0,55.747,37.687,Gorgan,395.0,142.0,72.15,2931.23,mix(modrange_x),24.16,13.58,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4069.0,55.751,37.69,Gorgan,381.0,142.0,111.02,2691.8,agri,31.21,17.33,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4070.0,55.751,37.691,Gorgan,405.0,142.0,160.71,2734.4,mix(modrange_x),24.54,13.79,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4071.0,55.683,37.671,Gorgan,496.0,142.0,1230.25,8577.51,modrange,14.11,8.03,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4072.0,55.681,37.665,Gorgan,550.0,142.0,1496.91,8862.86,modrange,17.61,9.99,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4073.0,55.7,37.663,Gorgan,532.0,142.0,2004.12,7287.25,mix(agri_dryfarming),12.03,6.86,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4074.0,55.745,37.695,Gorgan,376.0,142.0,2.74,3402.78,mix(modrange_x),2.9,1.66,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4075.0,55.74,37.692,Gorgan,440.0,142.0,491.38,3678.9,modrange,27.56,15.41,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4076.0,55.742,37.703,Gorgan,449.0,142.0,78.0,4096.17,mix(modrange_x),24.16,13.58,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4077.0,55.743,37.661,Gorgan,332.0,142.0,49.47,3910.76,mix(denseforest_x),0.95,0.54,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4078.0,55.734,37.654,Gorgan,312.0,142.0,16.03,5009.75,mix(agri_dryfarming),10.38,5.93,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4079.0,55.725,37.651,Gorgan,301.0,142.0,39.51,5848.46,mix(agri_dryfarming),12.68,7.22,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4080.0,55.744,37.664,Gorgan,377.0,142.0,105.25,3655.0,mix(denseforest_x),28.93,16.14,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4081.0,55.506,37.48,Gorgan,131.0,158.0,174.63,8632.01,poorrange,20.25,11.45,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4085.0,54.841,36.864,Gorgan,379.0,138.0,15.62,1961.64,denseforest,9.74,5.56,pCmt2," Low - grade , regional metamorphic rocks (Green Schist Facies )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
4086.0,54.841,36.863,Gorgan,384.0,138.0,31.65,1887.02,denseforest,5.51,3.16,pCmt2," Low - grade , regional metamorphic rocks (Green Schist Facies )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
4087.0,54.842,36.862,Gorgan,393.0,138.0,79.03,1746.4,denseforest,15.82,8.99,pCmt2," Low - grade , regional metamorphic rocks (Green Schist Facies )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
4088.0,55.193,36.873,Gorgan,965.0,132.0,42.58,1050.18,mix(modforest_x),24.76,13.91,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
4089.0,55.023,36.858,Gorgan,878.0,132.0,624.88,5482.28,mix(lowforest_x),48.49,25.87,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
4090.0,55.023,36.857,Gorgan,834.0,132.0,515.59,5558.5,mix(lowforest_x),39.87,21.74,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
4091.0,55.146,36.942,Gorgan,986.0,132.0,2051.23,6166.23,agri,38.16,20.89,DCkh,"Yellowish , thin to tkick - bedded ,fossiliferous argillaceous limestone , dark grey limstone , greenish marl and shale ,locally including gypsum ( Khoshyeilagh Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
4092.0,57.157,37.604,Rud-e Atrak,1205.0,212.0,573.93,724.85,mix(agri_dryfarming),16.34,9.28,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4093.0,57.108,37.529,Rud-e Atrak,966.0,212.0,302.44,1991.92,mix(modrange_x),5.77,3.3,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),A-C-W,"Hot and dry, with a dry period longer than the humid period"
4094.0,57.233,37.542,Rud-e Atrak,1328.0,212.0,2496.28,460.64,mix(dryfarming_x),2.29,1.31,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4095.0,57.125,37.034,Dasht-e Kavir,992.0,210.0,220.11,12723.04,agri,1.27,0.73,Qft2, Low level piedmont fan and valley teraces deposite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4096.0,57.184,37.464,Rud-e Atrak,1361.0,210.0,85.94,7221.15,mix(agri_dryfarming),16.67,9.46,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4097.0,57.008,37.318,Dasht-e Kavir,1635.0,210.0,843.84,983.86,modrange,20.39,11.53,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4098.0,57.1,37.525,Rud-e Atrak,986.0,212.0,338.02,1275.53,mix(agri_dryfarming),16.42,9.32,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),A-C-W,"Hot and dry, with a dry period longer than the humid period"
4099.0,57.093,37.485,Rud-e Atrak,1309.0,210.0,526.19,1497.01,mix(dryfarming_x),12.92,7.36,Qft1,High level piedmont fan and valley terrces deposits,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4100.0,57.111,37.503,Rud-e Atrak,1062.0,212.0,307.69,1845.5,mix(dryfarming_x),20.15,11.39,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),A-C-W,"Hot and dry, with a dry period longer than the humid period"
4101.0,57.119,37.525,Rud-e Atrak,973.0,212.0,113.81,2408.12,mix(agri_dryfarming),7.57,4.33,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),A-C-W,"Hot and dry, with a dry period longer than the humid period"
4102.0,57.176,37.597,Rud-e Atrak,1254.0,212.0,163.11,959.04,mix(agri_dryfarming),25.16,14.12,Ktr,Grey oolitic and bioclastic orbitolina limestone ( TIRGAN FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4103.0,57.183,37.597,Rud-e Atrak,1319.0,212.0,432.5,687.75,mix(agri_dryfarming),26.97,15.09,Ktr,Grey oolitic and bioclastic orbitolina limestone ( TIRGAN FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4104.0,57.654,37.539,Rud-e Atrak,1410.0,248.0,4548.67,2651.07,mix(modrange_x),30.98,17.21,Ksn, Grey to black shal and thin layers of siltstone and sandstone ( SANGANEH FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4105.0,57.642,37.538,Rud-e Atrak,1369.0,248.0,3625.07,3710.82,mix(modrange_x),24.9,13.98,Ksn, Grey to black shal and thin layers of siltstone and sandstone ( SANGANEH FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4106.0,57.076,37.501,Rud-e Atrak,1109.0,212.0,370.74,362.86,mix(dryfarming_x),19.22,10.88,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),A-C-W,"Hot and dry, with a dry period longer than the humid period"
4107.0,57.167,37.525,Rud-e Atrak,1209.0,212.0,1412.66,1753.27,mix(agri_dryfarming),13.5,7.69,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4108.0,57.633,37.536,Rud-e Atrak,1379.0,248.0,2892.83,4535.33,mix(modrange_x),14.48,8.24,Ksn, Grey to black shal and thin layers of siltstone and sandstone ( SANGANEH FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4109.0,56.928,37.285,Dasht-e Kavir,1684.0,190.0,2379.97,266.27,modforest,41.56,22.57,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4110.0,57.951,37.834,Kara-Kum Desert,2162.0,248.0,716.64,2009.98,modrange,33.0,18.26,Ktr,Grey oolitic and bioclastic orbitolina limestone ( TIRGAN FM . ),SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
4111.0,57.938,37.101,Rud-e Atrak,2153.0,234.0,56.44,12542.02,mix(dryfarming_x),12.73,7.26,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4112.0,57.938,37.105,Rud-e Atrak,2139.0,234.0,43.24,12923.83,mix(dryfarming_x),19.49,11.03,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4113.0,57.114,38.05,Sumbar,1273.0,218.0,719.8,2672.97,mix(dryfarming_x),7.41,4.24,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4114.0,57.968,37.113,Rud-e Atrak,1872.0,234.0,1072.09,13025.32,mix(poorrange_x),21.14,11.93,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4115.0,58.017,37.135,Rud-e Atrak,1779.0,238.0,1200.62,13734.77,mix(poorrange_x),18.34,10.39,Ktr,Grey oolitic and bioclastic orbitolina limestone ( TIRGAN FM . ),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4116.0,57.954,37.112,Rud-e Atrak,2093.0,234.0,1552.76,12619.32,mix(poorrange_x),50.4,26.75,JKsj," Pale red argillaceous limestone , marl , gypsiferous marl , sandstone and conglomerate ( SHURIJEH FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4117.0,57.951,37.114,Rud-e Atrak,2158.0,234.0,1306.06,12316.49,mix(poorrange_x),10.62,6.06,JKsj," Pale red argillaceous limestone , marl , gypsiferous marl , sandstone and conglomerate ( SHURIJEH FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4118.0,57.939,37.105,Rud-e Atrak,2165.0,234.0,124.38,12946.02,mix(dryfarming_x),35.11,19.35,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4120.0,57.667,37.542,Rud-e Atrak,1579.0,248.0,4869.63,1457.54,mix(modrange_x),18.55,10.51,Peps,"Red , well consolidated conglomerate , sandstone and mudstone ( PESTEHLIGH FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4121.0,57.985,37.119,Rud-e Atrak,1688.0,234.0,288.91,13211.83,mix(poorrange_x),18.51,10.49,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4122.0,57.75,37.1,Dasht-e Kavir,1830.0,234.0,212.93,6144.82,modrange,20.24,11.44,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4123.0,57.769,37.132,Dasht-e Kavir,1763.0,234.0,254.88,9821.08,agri,33.6,18.57,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4124.0,57.764,37.132,Dasht-e Kavir,1737.0,234.0,55.24,9531.44,agri,15.61,8.87,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4125.0,57.763,37.132,Dasht-e Kavir,1725.0,234.0,41.19,9474.96,agri,8.87,5.07,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4126.0,57.695,37.115,Dasht-e Kavir,1741.0,234.0,1118.6,5451.52,poorrange,27.37,15.31,JKsj," Pale red argillaceous limestone , marl , gypsiferous marl , sandstone and conglomerate ( SHURIJEH FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4127.0,57.701,37.117,Dasht-e Kavir,1736.0,234.0,960.97,5693.73,poorrange,24.18,13.59,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4128.0,57.767,37.185,Dasht-e Kavir,1957.0,234.0,461.74,7991.62,mix(dryfarming_x),22.65,12.76,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4129.0,57.783,37.18,Dasht-e Kavir,1854.0,234.0,94.28,9516.92,mix(dryfarming_x),6.46,3.7,JKsj," Pale red argillaceous limestone , marl , gypsiferous marl , sandstone and conglomerate ( SHURIJEH FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4130.0,57.783,37.179,Dasht-e Kavir,1851.0,234.0,146.95,9557.87,mix(dryfarming_x),5.07,2.9,JKsj," Pale red argillaceous limestone , marl , gypsiferous marl , sandstone and conglomerate ( SHURIJEH FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4131.0,57.783,37.179,Dasht-e Kavir,1851.0,234.0,146.95,9557.87,mix(dryfarming_x),5.07,2.9,JKsj," Pale red argillaceous limestone , marl , gypsiferous marl , sandstone and conglomerate ( SHURIJEH FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4132.0,57.719,37.056,Dasht-e Kavir,2200.0,234.0,988.49,1457.64,lowforest,56.84,29.61,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4133.0,57.723,37.052,Dasht-e Kavir,2266.0,234.0,732.43,1602.21,lowforest,40.29,21.94,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4134.0,57.711,37.083,Dasht-e Kavir,1720.0,234.0,103.81,2343.51,agri,16.76,9.52,Qft2, Low level piedmont fan and valley teraces deposite,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4135.0,57.713,37.083,Dasht-e Kavir,1742.0,234.0,172.26,2451.87,agri,20.69,11.69,Qft2, Low level piedmont fan and valley teraces deposite,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4136.0,57.748,37.124,Dasht-e Kavir,1744.0,234.0,310.62,7957.89,agri,32.46,17.98,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4137.0,57.748,37.123,Dasht-e Kavir,1756.0,234.0,377.99,7868.22,modrange,32.05,17.77,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4138.0,57.839,37.13,Dasht-e Kavir,2034.0,234.0,907.31,11246.33,modrange,21.26,12.0,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4139.0,57.839,37.135,Dasht-e Kavir,1889.0,234.0,374.8,10768.71,modrange,27.88,15.58,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4140.0,57.833,37.133,Dasht-e Kavir,1961.0,234.0,709.73,11240.73,modrange,32.19,17.85,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4141.0,57.819,37.14,Dasht-e Kavir,1870.0,234.0,395.23,11363.48,modrange,28.24,15.77,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4142.0,57.081,37.141,Dasht-e Kavir,1080.0,210.0,3222.69,1035.08,poorrange,2.83,1.62,Qft2, Low level piedmont fan and valley teraces deposite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4143.0,57.804,37.143,Dasht-e Kavir,1822.0,234.0,293.22,12038.28,modrange,21.45,12.11,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4144.0,57.785,37.137,Dasht-e Kavir,1826.0,234.0,290.41,11202.35,modrange,34.71,19.14,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4145.0,57.802,37.159,Dasht-e Kavir,1878.0,234.0,362.17,11030.88,poorrange,32.34,17.92,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4146.0,57.775,37.131,Dasht-e Kavir,1765.0,234.0,624.99,10103.74,modrange,38.59,21.1,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4147.0,57.776,37.138,Dasht-e Kavir,1744.0,234.0,44.0,10732.02,agri,15.04,8.55,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4148.0,57.777,37.138,Dasht-e Kavir,1765.0,234.0,98.18,10791.44,agri,28.5,15.91,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4149.0,57.794,37.167,Dasht-e Kavir,1902.0,234.0,785.52,10996.47,mix(dryfarming_x),6.89,3.94,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4151.0,57.98,37.085,Rud-e Atrak,1946.0,234.0,79.86,10324.96,mix(poorrange_x),43.3,23.41,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
4152.0,57.978,37.084,Rud-e Atrak,2028.0,234.0,244.56,10264.63,mix(poorrange_x),18.13,10.27,Jl,"Light grey , thin - bedded to massive limestone ( LAR FM. )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
